wavelength_A,flux
5.053399999999865031e+03,5.284996520387048929e-14
5.056099999999864849e+03,5.291692142830372556e-14
5.058799999999864667e+03,5.269351581279626296e-14
5.061499999999864485e+03,5.225230225513088885e-14
5.064199999999864303e+03,5.220184575810785400e-14
5.066899999999864121e+03,5.298049374528264304e-14
5.069599999999863940e+03,5.209546153516083059e-14
5.072299999999863758e+03,5.192597825178605924e-14
5.074999999999863576e+03,5.202088406862603999e-14
5.077699999999863394e+03,5.259803840374745310e-14
5.080399999999863212e+03,5.183081058103100422e-14
5.083099999999863030e+03,5.106358275831455534e-14
5.085799999999862848e+03,5.042106753480434903e-14
5.088499999999862666e+03,5.094602583258830076e-14
5.091199999999862484e+03,5.136603777254568407e-14
5.093899999999862303e+03,5.139850405644283857e-14
5.096599999999862121e+03,5.079975622959545007e-14
5.099299999999861939e+03,5.093991053592031014e-14
5.101999999999861757e+03,5.087410927544961718e-14
5.104699999999861575e+03,5.080830801497892422e-14
5.107399999999861393e+03,5.019529770486017302e-14
5.110099999999861211e+03,5.051373725104163559e-14
5.112799999999861029e+03,5.026613928025338616e-14
5.115499999999860847e+03,4.998548052355349944e-14
5.118199999999860665e+03,5.000927741409567948e-14
5.120899999999860484e+03,5.014684231018713216e-14
5.123599999999860302e+03,5.005452881983617634e-14
5.126299999999860120e+03,5.008424757978016194e-14
5.128999999999859938e+03,4.981937142914692951e-14
5.131699999999859756e+03,4.963950728349910059e-14
5.134399999999859574e+03,4.948796084223589711e-14
5.137099999999859392e+03,4.984747488367408862e-14
5.139799999999859210e+03,4.969558961633901749e-14
5.142499999999859028e+03,4.936788157695790775e-14
5.145199999999858846e+03,4.934156156849998015e-14
5.147899999999858665e+03,4.966663261711067558e-14
5.150599999999858483e+03,4.959244949580794655e-14
5.153299999999858301e+03,4.933051746396551031e-14
5.155999999999858119e+03,4.914871665451476441e-14
5.158699999999857937e+03,4.888946958274299371e-14
5.161399999999857755e+03,4.904272730378942565e-14
5.164099999999857573e+03,4.903766155582567298e-14
5.166799999999857391e+03,4.880180442218678348e-14
5.169499999999857209e+03,4.856594728854789397e-14
5.172199999999857027e+03,4.869456747413462038e-14
5.174899999999856846e+03,4.890325937647390723e-14
5.177599999999856664e+03,4.898201265453202370e-14
5.180299999999856482e+03,4.859520442706648786e-14
5.182999999999856300e+03,4.816911836230605416e-14
5.185699999999856118e+03,4.807502527787416639e-14
5.188399999999855936e+03,4.789299335533999257e-14
5.191099999999855754e+03,4.743207698583861315e-14
5.193799999999855572e+03,4.748233390909393436e-14
5.196499999999855390e+03,4.786225118035784550e-14
5.199199999999855208e+03,4.761049892606189460e-14
5.201899999999855027e+03,4.748688425509879838e-14
5.204599999999854845e+03,4.742021634828953688e-14
5.207299999999854663e+03,4.716024011234628108e-14
5.209999999999854481e+03,4.705183242961995083e-14
5.212699999999854299e+03,4.720919287996049555e-14
5.215399999999854117e+03,4.722166930426862629e-14
5.218099999999853935e+03,4.694142257335332876e-14
5.220799999999853753e+03,4.672785583777242201e-14
5.223499999999853571e+03,4.667059982530707826e-14
5.226199999999853389e+03,4.654620739836756512e-14
5.228899999999853208e+03,4.623459991005785422e-14
5.231599999999853026e+03,4.610020269297155094e-14
5.234299999999852844e+03,4.646285659327522745e-14
5.236999999999852662e+03,4.664756106133454049e-14
5.239699999999852480e+03,4.728435476660909561e-14
5.242399999999852298e+03,4.648493933942007846e-14
5.245099999999852116e+03,4.626370163753901198e-14
5.247799999999851934e+03,4.586412397859206506e-14
5.250499999999851752e+03,4.588853356917946905e-14
5.253199999999851570e+03,4.589268248706766087e-14
5.255899999999851389e+03,4.574155662989960160e-14
5.258599999999851207e+03,4.571733803881914409e-14
5.261299999999851025e+03,4.571127373148151025e-14
5.263999999999850843e+03,4.596161687118889045e-14
5.266699999999850661e+03,4.560950041716885948e-14
5.269399999999850479e+03,4.561779385309081084e-14
5.272099999999850297e+03,4.583253132763477634e-14
5.274799999999850115e+03,4.596106145268443406e-14
5.277499999999849933e+03,4.521142681505751121e-14
5.280199999999849751e+03,4.534674152875265497e-14
5.282899999999849570e+03,4.523040979965050515e-14
5.285599999999849388e+03,4.498210326787395951e-14
5.288299999999849206e+03,4.484638054565406699e-14
5.290999999999849024e+03,4.498397207003387761e-14
5.293699999999848842e+03,4.427225243066244462e-14
5.296399999999848660e+03,4.416053660623546201e-14
5.299099999999848478e+03,4.415491927362291565e-14
5.301799999999848296e+03,4.430634583249692716e-14
5.304499999999848114e+03,4.399993459537014479e-14
5.307199999999847932e+03,4.383309647457598066e-14
5.309899999999847751e+03,3.649038598383890091e-14
5.312599999999847569e+03,3.644090909454443766e-14
5.315299999999847387e+03,3.645464177248748742e-14
5.317999999999847205e+03,3.625895174959107592e-14
5.320699999999847023e+03,3.603743609912774824e-14
5.323399999999846841e+03,3.604893397815847788e-14
5.326099999999846659e+03,3.595196267943657746e-14
5.328799999999846477e+03,3.572964271581247153e-14
5.331499999999846295e+03,3.549037188785061567e-14
5.334199999999846113e+03,3.529732110345489327e-14
5.336899999999845932e+03,3.520199480857287157e-14
5.339599999999845750e+03,3.522059714524604824e-14
5.342299999999845568e+03,3.523206087842104112e-14
5.344999999999845386e+03,3.526851638241085013e-14
5.347699999999845204e+03,3.556267257180151733e-14
5.350399999999845022e+03,3.572592754644243843e-14
5.353099999999844840e+03,3.567210016954497866e-14
5.355799999999844658e+03,3.570718050601173822e-14
5.358499999999844476e+03,3.600621724561503192e-14
5.361199999999844295e+03,3.623828655954471173e-14
5.363899999999844113e+03,3.603665394392301478e-14
5.366599999999843931e+03,3.595107873889586517e-14
5.369299999999843749e+03,3.581803165097243678e-14
5.371999999999843567e+03,3.571915735662653896e-14
5.374699999999843385e+03,3.606554417956985816e-14
5.377399999999843203e+03,3.625492319655627550e-14
5.380099999999843021e+03,3.611781513419992912e-14
5.382799999999842839e+03,3.612315478647560614e-14
5.385499999999842657e+03,3.636119684797739835e-14
5.388199999999842476e+03,3.649490662850134675e-14
5.390899999999842294e+03,3.655445514274413358e-14
5.393599999999842112e+03,3.646625371331323059e-14
5.396299999999841930e+03,3.646891237272630325e-14
5.398999999999841748e+03,3.648506799241121707e-14
5.401699999999841566e+03,3.666395528387756644e-14
5.404399999999841384e+03,3.688529237559699478e-14
5.407099999999841202e+03,3.685365403202059668e-14
5.409799999999841020e+03,3.671697885267451606e-14
5.412499999999840838e+03,3.627692256272317599e-14
5.415199999999840657e+03,3.608213850371866437e-14
5.417899999999840475e+03,3.590884924723921310e-14
5.420599999999840293e+03,3.588083990049954884e-14
5.423299999999840111e+03,3.590195027696715749e-14
5.425999999999839929e+03,3.569686209427639961e-14
5.428699999999839747e+03,3.539212893408250791e-14
5.431399999999839565e+03,3.509533905743026964e-14
5.434099999999839383e+03,3.489444783681037429e-14
5.436799999999839201e+03,3.494003897113021507e-14
5.439499999999839019e+03,3.494790874000098427e-14
5.442199999999838838e+03,3.476415792506977951e-14
5.444899999999838656e+03,3.462718056421123873e-14
5.447599999999838474e+03,3.445617706938694253e-14
5.450299999999838292e+03,3.429414555938449576e-14
5.452999999999838110e+03,3.406097734580104291e-14
5.455699999999837928e+03,3.395361039148811812e-14
5.458399999999837746e+03,3.379397546337222355e-14
5.461099999999837564e+03,3.375530900755705241e-14
5.463799999999837382e+03,3.385052118894504512e-14
5.466499999999837200e+03,3.389816522634941366e-14
5.469199999999837019e+03,3.384111896325267994e-14
5.471899999999836837e+03,3.377302926885399001e-14
5.474599999999836655e+03,3.370493957445530639e-14
5.477299999999836473e+03,3.341096705913076914e-14
5.479999999999836291e+03,3.345789780866157600e-14
5.482699999999836109e+03,3.328847850479388443e-14
5.485399999999835927e+03,3.330430080907507744e-14
5.488099999999835745e+03,3.311332887352069156e-14
5.490799999999835563e+03,3.319997964066109425e-14
5.493499999999835381e+03,3.333669712838859033e-14
5.496199999999835200e+03,3.346241829808988399e-14
5.498899999999835018e+03,3.339642481442557906e-14
5.501599999999834836e+03,3.338825562893792532e-14
5.504299999999834654e+03,3.337961824932624629e-14
5.506999999999834472e+03,3.308952348185431369e-14
5.509699999999834290e+03,3.306665304229414759e-14
5.512399999999834108e+03,3.315898686105682455e-14
5.515099999999833926e+03,3.289748464508069555e-14
5.517799999999833744e+03,3.279972865376764982e-14
5.520499999999833562e+03,3.290790935436068546e-14
5.523199999999833381e+03,3.290281264040215716e-14
5.525899999999833199e+03,3.284796321440333244e-14
5.528599999999833017e+03,3.291288509163980669e-14
5.531299999999832835e+03,3.301639702342309109e-14
5.533999999999832653e+03,3.292712462622011937e-14
5.536699999999832471e+03,3.276408251117561973e-14
5.539399999999832289e+03,3.260104039613112009e-14
5.542099999999832107e+03,3.242077828714867107e-14
5.544799999999831925e+03,3.220668978936012689e-14
5.547499999999831743e+03,3.221068766774559333e-14
5.550199999999831562e+03,3.238889901272541579e-14
5.552899999999831380e+03,3.222071449971305154e-14
5.555599999999831198e+03,3.201256531113749434e-14
5.558299999999831016e+03,3.226681920341746153e-14
5.560999999999830834e+03,3.236897615965378468e-14
5.563699999999830652e+03,3.229580940717500134e-14
5.566399999999830470e+03,3.232124855432544329e-14
5.569099999999830288e+03,3.217850433779150123e-14
5.571799999999830106e+03,3.210045366389696078e-14
5.574499999999829924e+03,3.196100995144382989e-14
5.577199999999829743e+03,3.173116440316282053e-14
5.579899999999829561e+03,3.181342643470916728e-14
5.582599999999829379e+03,3.186204255842069502e-14
5.585299999999829197e+03,3.172150824069596714e-14
5.587999999999829015e+03,3.170546069817316040e-14
5.590699999999828833e+03,3.197921996830913642e-14
5.593399999999828651e+03,3.189567674453568577e-14
5.596099999999828469e+03,3.192108629978868750e-14
5.598799999999828287e+03,3.222427834635549594e-14
5.600000000000000000e+03,3.205483591206384471e-14
5.604899999999999636e+03,3.153675001366335047e-14
5.609799999999999272e+03,3.144425389631749376e-14
5.614699999999998909e+03,3.129910394834516091e-14
5.619599999999998545e+03,3.142004025856220556e-14
5.624499999999998181e+03,3.140717438654567385e-14
5.629399999999997817e+03,3.117585289009663842e-14
5.634299999999997453e+03,3.099647083552046125e-14
5.639199999999997090e+03,3.109144426549061570e-14
5.644099999999996726e+03,3.101627031375654395e-14
5.648999999999996362e+03,3.067385660914196709e-14
5.653899999999995998e+03,3.033793634710856047e-14
5.658799999999995634e+03,3.014704080389465593e-14
5.663699999999995271e+03,3.072086854869671072e-14
5.668599999999994907e+03,3.049269725833491181e-14
5.673499999999994543e+03,3.034884892531325933e-14
5.678399999999994179e+03,3.042576261322622054e-14
5.683299999999993815e+03,3.019018300552396425e-14
5.688199999999993452e+03,3.030711081685870400e-14
5.693099999999993088e+03,3.059462897048372646e-14
5.697999999999992724e+03,3.013445820963200951e-14
5.702899999999992360e+03,2.457192558187538122e-14
5.707799999999991996e+03,2.436048768584365793e-14
5.712699999999991633e+03,2.422666647516639554e-14
5.717599999999991269e+03,2.412166497135857376e-14
5.722499999999990905e+03,2.411013977153413506e-14
5.727399999999990541e+03,2.409861457170969636e-14
5.732299999999990177e+03,2.422207155504746111e-14
5.737199999999989814e+03,2.456003051435722662e-14
5.742099999999989450e+03,2.436143575129029726e-14
5.746999999999989086e+03,2.419159586457675842e-14
5.751899999999988722e+03,2.408173504196325393e-14
5.756799999999988358e+03,2.400024347280779956e-14
5.761699999999987995e+03,2.399224570435966829e-14
5.766599999999987631e+03,2.413094305418169432e-14
5.771499999999987267e+03,2.458211812953960807e-14
5.776399999999986903e+03,2.505451922501899346e-14
5.781299999999986539e+03,2.571865532546338454e-14
5.786199999999986176e+03,2.587873600394092155e-14
5.791099999999985812e+03,2.577925472949354035e-14
5.795999999999985448e+03,2.594029122089069564e-14
5.800899999999985084e+03,2.567448191922547456e-14
5.805799999999984720e+03,2.533799645012264123e-14
5.810699999999984357e+03,2.485877116186193383e-14
5.815599999999983993e+03,2.437954587360122642e-14
5.820499999999983629e+03,2.389935183861571417e-14
5.825399999999983265e+03,2.354008919053398747e-14
5.830299999999982901e+03,2.338453755935864424e-14
5.835199999999982538e+03,2.318881616706050576e-14
5.840099999999982174e+03,2.299310805194419717e-14
5.844999999999981810e+03,2.279742279320672261e-14
5.849899999999981446e+03,2.256760417131652934e-14
5.854799999999981083e+03,2.238514144960163673e-14
5.859699999999980719e+03,2.233765896479492493e-14
5.864599999999980355e+03,2.211529619673089666e-14
5.869499999999979991e+03,2.180069369324770463e-14
5.874399999999979627e+03,2.166423698279078491e-14
5.879299999999979264e+03,2.156809539882618956e-14
5.884199999999978900e+03,2.147195381486159738e-14
5.889099999999978536e+03,2.127134980363029416e-14
5.893999999999978172e+03,2.117004102271144920e-14
5.898899999999977808e+03,2.140150126478369053e-14
5.903799999999977445e+03,2.141901523247069419e-14
5.908699999999977081e+03,2.115703837381053564e-14
5.913599999999976717e+03,2.126431689623882613e-14
5.918499999999976353e+03,2.153482785795450507e-14
5.923399999999975989e+03,2.144321633332115614e-14
5.928299999999975626e+03,2.141352199006573317e-14
5.933199999999975262e+03,2.116898413939927565e-14
5.938099999999974898e+03,2.092709230548350330e-14
5.942999999999974534e+03,2.099286816718832639e-14
5.947899999999974170e+03,2.099056811406601409e-14
5.952799999999973807e+03,2.107330681758444148e-14
5.957699999999973443e+03,2.107751170103052696e-14
5.962599999999973079e+03,2.121312226112697127e-14
5.967499999999972715e+03,2.128417227542718325e-14
5.972399999999972351e+03,2.100120037064996034e-14
5.977299999999971988e+03,2.074887861760031972e-14
5.982199999999971624e+03,2.049678513070177776e-14
5.987099999999971260e+03,2.056142375278497290e-14
5.991999999999970896e+03,2.063204299889245284e-14
5.996899999999970532e+03,2.043854532069314292e-14
6.001799999999970169e+03,2.024504764249383615e-14
6.006699999999969805e+03,2.027170339618613305e-14
6.011599999999969441e+03,2.048107899458710121e-14
6.016499999999969077e+03,2.069078036777222650e-14
6.021399999999968713e+03,2.071011132105175329e-14
6.026299999999968350e+03,2.057046994177576215e-14
6.031199999999967986e+03,2.034789284319610829e-14
6.036099999999967622e+03,2.021934742456951974e-14
6.040999999999967258e+03,2.021264291324694092e-14
6.045899999999966894e+03,2.020593840192435895e-14
6.050799999999966531e+03,2.019923389060177697e-14
6.055699999999966167e+03,2.019252937927919500e-14
6.060599999999965803e+03,2.016982885732440471e-14
6.065499999999965439e+03,1.989856763312852754e-14
6.070399999999965075e+03,2.003808049608050742e-14
6.075299999999964712e+03,1.999823615637361157e-14
6.080199999999964348e+03,1.995789522462056462e-14
6.085099999999963984e+03,1.979771251683408340e-14
6.089999999999963620e+03,1.986061034898130825e-14
6.094899999999963256e+03,1.985266768196114729e-14
6.099799999999962893e+03,1.959471836319078235e-14
6.104699999999962529e+03,1.958027738334939061e-14
6.109599999999962165e+03,1.972119956765042231e-14
6.114499999999961801e+03,1.967579867989895973e-14
6.119399999999961437e+03,1.946220079446343145e-14
6.124299999999961074e+03,1.929626154655603821e-14
6.129199999999960710e+03,1.917473901582004441e-14
6.134099999999960346e+03,1.905321648508404745e-14
6.138999999999959982e+03,1.893169395434805050e-14
6.143899999999959618e+03,1.893818100169873488e-14
6.148799999999959255e+03,1.941306396264998891e-14
6.153699999999958891e+03,1.943302149423604670e-14
6.158599999999958527e+03,1.914421433365890839e-14
6.163499999999958163e+03,1.902133523229893477e-14
6.168399999999957799e+03,1.900231257048569817e-14
6.173299999999957436e+03,1.899593930155780792e-14
6.178199999999957072e+03,1.896826435872767179e-14
6.183099999999956708e+03,1.892024041936043643e-14
6.187999999999956344e+03,1.886751629337495841e-14
6.192899999999955980e+03,1.851061288604984205e-14
6.197799999999955617e+03,1.858590274714705972e-14
6.202699999999955253e+03,1.887730795078404042e-14
6.207599999999954889e+03,1.862394959334631414e-14
6.212499999999954525e+03,1.878949205141755108e-14
6.217399999999954161e+03,1.841137532592810892e-14
6.222299999999953798e+03,1.825531367513774275e-14
6.227199999999953434e+03,1.827227354851289302e-14
6.232099999999953070e+03,1.828923342188804644e-14
6.236999999999952706e+03,1.830619329526319670e-14
6.241899999999952342e+03,1.852026189091356854e-14
6.246799999999951979e+03,1.869931535416436552e-14
6.251699999999951615e+03,1.829628334343919232e-14
6.256599999999951251e+03,1.823187137220749543e-14
6.261499999999950887e+03,1.831595767627139524e-14
6.266399999999950523e+03,1.826290657727618301e-14
6.271299999999950160e+03,1.813254664570040966e-14
6.276199999999949796e+03,1.810768830421367618e-14
6.281099999999949432e+03,1.811362658984974712e-14
6.285999999999949068e+03,1.817540120013410246e-14
6.290899999999948704e+03,1.825121075033260513e-14
6.295799999999948341e+03,1.832702030053110780e-14
6.300699999999947977e+03,1.844527788874300006e-14
6.305599999999947613e+03,1.853500098188324119e-14
6.310499999999947249e+03,1.861610852871250540e-14
6.315399999999946886e+03,1.873708448165107516e-14
6.320299999999946522e+03,1.865672562200549795e-14
6.325199999999946158e+03,1.814523932560244825e-14
6.330099999999945794e+03,1.821852542583110271e-14
6.334999999999945430e+03,1.782132501131043653e-14
6.339899999999945067e+03,1.711211323229374769e-14
6.344799999999944703e+03,1.687909110246567559e-14
6.349699999999944339e+03,1.673575842409332341e-14
6.354599999999943975e+03,1.659242574572097438e-14
6.359499999999943611e+03,1.660761604510124614e-14
6.364399999999943248e+03,1.719785107635873224e-14
6.369299999999942884e+03,1.748903987821997552e-14
6.374199999999942520e+03,1.723987877379678027e-14
6.379099999999942156e+03,1.745751404982331410e-14
6.383999999999941792e+03,1.732570440792939383e-14
6.388899999999941429e+03,1.748235058319892373e-14
6.393799999999941065e+03,1.742503728034041097e-14
6.398699999999940701e+03,1.761456132063658804e-14
6.403599999999940337e+03,1.759039505147127344e-14
6.408499999999939973e+03,1.740898984425052508e-14
6.413399999999939610e+03,1.742648864190739540e-14
6.418299999999939246e+03,1.774567890246433388e-14
6.423199999999938882e+03,1.779384471096394659e-14
6.428099999999938518e+03,1.760232116906200871e-14
6.432999999999938154e+03,1.722945137502018034e-14
6.437899999999937791e+03,1.748745109966754364e-14
6.442799999999937427e+03,1.729968184651149454e-14
6.447699999999937063e+03,1.714974192836674764e-14
6.452599999999936699e+03,1.702687737100847976e-14
6.457499999999936335e+03,1.702817904718422954e-14
6.462399999999935972e+03,1.710118338218018999e-14
6.467299999999935608e+03,1.719947193046774152e-14
6.472199999999935244e+03,1.725698259926761301e-14
6.477099999999934880e+03,1.704505263076210577e-14
6.481999999999934516e+03,1.702003888291231252e-14
6.486899999999934153e+03,1.719458809162614482e-14
6.491799999999933789e+03,1.737464716767391794e-14
6.496699999999933425e+03,1.722744109508135714e-14
6.501599999999933061e+03,1.730161100019677005e-14
6.506499999999932697e+03,1.733811771708361576e-14
6.511399999999932334e+03,1.735280836682937943e-14
6.516299999999931970e+03,1.769213073073926174e-14
6.521199999999931606e+03,1.779673490497514524e-14
6.526099999999931242e+03,1.766982537507834914e-14
6.530999999999930878e+03,1.782299135835139537e-14
6.535899999999930515e+03,1.803212384588849575e-14
6.540799999999930151e+03,1.875157248764927483e-14
6.545699999999929787e+03,1.909269685922264796e-14
6.550599999999929423e+03,1.955698944699275652e-14
6.555499999999929059e+03,2.013030159595066757e-14
6.560399999999928696e+03,2.065017088425815430e-14
6.565299999999928332e+03,2.052843362366040601e-14
6.570199999999927968e+03,1.971798728649100593e-14
6.575099999999927604e+03,1.900039140775758876e-14
6.579999999999927240e+03,1.897143171820842864e-14
6.584899999999926877e+03,1.833756933453840003e-14
6.589799999999926513e+03,1.802720800980533051e-14
6.594699999999926149e+03,1.762515607979831128e-14
6.599599999999925785e+03,1.739597582288594259e-14
6.604499999999925421e+03,1.716496292610306246e-14
6.609399999999925058e+03,1.689358985443140728e-14
6.614299999999924694e+03,1.682527787305471468e-14
6.619199999999924330e+03,1.674542631996096825e-14
6.624099999999923966e+03,1.656886325986567770e-14
6.628999999999923602e+03,1.665337583990992628e-14
6.633899999999923239e+03,1.637729659155595351e-14
6.638799999999922875e+03,1.643987189684449159e-14
6.643699999999922511e+03,1.647790869739618848e-14
6.648599999999922147e+03,1.629230690770325873e-14
6.653499999999921783e+03,1.604181792564024621e-14
6.658399999999921420e+03,1.601090556264615865e-14
6.663299999999921056e+03,1.598653420082299245e-14
6.668199999999920692e+03,1.601060039945188860e-14
6.673099999999920328e+03,1.602192801849668746e-14
6.677999999999919964e+03,1.589936611341640132e-14
6.682899999999919601e+03,1.555712114372614311e-14
6.687799999999919237e+03,1.570557267493834859e-14
6.692699999999918873e+03,1.545043636374567263e-14
6.697599999999918509e+03,1.542645279678482218e-14
6.702499999999918145e+03,1.532523215484507753e-14
6.707399999999917782e+03,1.534091300390411728e-14
6.712299999999917418e+03,1.589388831436764940e-14
6.717199999999917054e+03,1.633873684072798914e-14
6.722099999999916690e+03,1.835837661488413818e-14
6.726999999999916326e+03,1.617185476381499071e-14
6.731899999999915963e+03,1.515115363571210969e-14
6.736799999999915599e+03,1.507760115850362246e-14
6.741699999999915235e+03,1.518613449266935669e-14
6.746599999999914871e+03,1.508606698092956211e-14
6.751499999999914507e+03,1.501566572019172759e-14
6.756399999999914144e+03,1.505589021278606517e-14
6.761299999999913780e+03,1.545338644737109016e-14
6.766199999999913416e+03,1.538324959237560741e-14
6.771099999999913052e+03,1.521615925181252080e-14
6.775999999999912689e+03,1.493813433692712057e-14
6.780899999999912325e+03,1.505489189803503507e-14
6.785799999999911961e+03,1.517164945914295274e-14
6.790699999999911597e+03,1.517049860370790357e-14
6.795599999999911233e+03,1.483401680294461047e-14
6.800499999999910870e+03,1.481221995146968408e-14
6.805399999999910506e+03,1.479042309999475454e-14
6.810299999999910142e+03,1.476862624851982815e-14
6.815199999999909778e+03,1.468715213655812103e-14
6.820099999999909414e+03,1.451886450433321630e-14
6.824999999999909051e+03,1.469791805637214463e-14
6.829899999999908687e+03,1.485959278456228872e-14
6.834799999999908323e+03,1.486528540795166808e-14
6.839699999999907959e+03,1.481927887307854140e-14
6.844599999999907595e+03,1.477327233820541472e-14
6.849499999999907232e+03,1.472726580333228805e-14
6.854399999999906868e+03,1.468125926845916137e-14
6.859299999999906504e+03,1.463525273358603469e-14
6.864199999999906140e+03,1.458924619871290801e-14
6.869099999999905776e+03,1.451625683844058875e-14
6.873999999999905413e+03,1.439893048665710308e-14
6.878899999999905049e+03,1.444315250375072749e-14
6.883799999999904685e+03,1.459591850380810474e-14
6.888699999999904321e+03,1.443049270898284850e-14
6.893599999999903957e+03,1.430563080943001363e-14
6.898499999999903594e+03,1.433224581308977104e-14
6.903399999999903230e+03,1.436399762108138112e-14
6.908299999999902866e+03,1.421491757776647119e-14
6.913199999999902502e+03,1.432738149155678883e-14
6.918099999999902138e+03,1.435350544739148472e-14
6.922999999999901775e+03,1.416345372336258858e-14
6.927899999999901411e+03,1.411322890369966946e-14
6.932799999999901047e+03,1.402093994711685481e-14
6.937699999999900683e+03,1.411941687776674419e-14
6.942599999999900319e+03,1.405793995742030712e-14
6.947499999999899956e+03,1.407454898102944148e-14
6.952399999999899592e+03,1.403628672070014299e-14
6.957299999999899228e+03,1.399802446037084608e-14
6.962199999999898864e+03,1.395976220004154759e-14
6.967099999999898500e+03,1.392149993971224910e-14
6.971999999999898137e+03,1.388323767938295061e-14
6.976899999999897773e+03,1.384497541905365370e-14
6.981799999999897409e+03,1.384278626007003442e-14
6.986699999999897045e+03,1.391013557355775644e-14
6.991599999999896681e+03,1.389396441040351720e-14
6.996499999999896318e+03,1.376740468004939174e-14
7.001399999999895954e+03,1.375882497847203607e-14
7.006299999999895590e+03,1.379187207281402406e-14
7.011199999999895226e+03,1.381569000986628913e-14
7.016099999999894862e+03,1.386550073457480402e-14
7.020999999999894499e+03,1.392201562754165438e-14
7.025899999999894135e+03,1.392749850902593140e-14
7.030799999999893771e+03,1.385321139744006421e-14
7.035699999999893407e+03,1.387890939543446184e-14
7.040599999999893043e+03,1.393249503811785755e-14
7.045499999999892680e+03,1.380071326573430839e-14
7.050399999999892316e+03,1.366893149335075765e-14
7.055299999999891952e+03,1.362203127272862408e-14
7.060199999999891588e+03,1.369674843362744379e-14
7.065099999999891224e+03,1.379454704339463949e-14
7.069999999999890861e+03,1.393112618211214779e-14
7.074899999999890497e+03,1.388104791220442979e-14
7.079799999999890133e+03,1.373222090108724079e-14
7.084699999999889769e+03,1.387564470476323201e-14
7.089599999999889405e+03,1.411174753638436357e-14
7.094499999999889042e+03,1.408427501099794245e-14
7.099399999999888678e+03,1.387863696022089446e-14
7.104299999999888314e+03,1.387368003706350339e-14
7.109199999999887950e+03,1.385096912658500348e-14
7.114099999999887586e+03,1.377800597451276396e-14
7.118999999999887223e+03,1.380018546998936452e-14
7.123899999999886859e+03,1.382643819396803842e-14
7.128799999999886495e+03,1.367538944902221484e-14
7.133699999999886131e+03,1.355079052775824442e-14
7.138599999999885767e+03,1.345648510901768710e-14
7.143499999999885404e+03,1.340645920155821158e-14
7.148399999999885040e+03,1.336835246080607931e-14
7.153299999999884676e+03,1.330605700123141864e-14
7.158199999999884312e+03,1.326214341657989745e-14
7.163099999999883948e+03,1.321822983192837783e-14
7.167999999999883585e+03,1.324803163282230109e-14
7.172899999999883221e+03,1.323376717960533386e-14
7.177799999999882857e+03,1.303964420264034096e-14
7.182699999999882493e+03,1.288299458932659824e-14
7.187599999999882129e+03,1.282030357661023297e-14
7.192499999999881766e+03,1.275761256389386927e-14
7.197399999999881402e+03,1.275301435552195784e-14
7.202299999999881038e+03,1.276091538916152126e-14
7.207199999999880674e+03,1.272784140884404139e-14
7.212099999999880310e+03,1.268559396656302650e-14
7.216999999999879947e+03,1.265540920337740820e-14
7.221899999999879583e+03,1.265335945903957711e-14
7.226799999999879219e+03,1.258126892874665663e-14
7.231699999999878855e+03,1.252762287907973863e-14
7.236599999999878492e+03,1.250916624537355836e-14
7.241499999999878128e+03,1.245217669819038713e-14
7.246399999999877764e+03,1.240071759208891760e-14
7.251299999999877400e+03,1.241225981729921902e-14
7.256199999999877036e+03,1.237854133794822557e-14
7.261099999999876673e+03,1.236884052783055593e-14
7.265999999999876309e+03,1.225122261818816856e-14
7.270899999999875945e+03,1.208398186351413556e-14
7.275799999999875581e+03,1.209119449272646257e-14
7.280699999999875217e+03,1.204241766965436708e-14
7.285599999999874854e+03,1.208416270912670635e-14
7.290499999999874490e+03,1.212639762127547727e-14
7.295399999999874126e+03,1.209156403173583287e-14
7.300299999999873762e+03,1.200226317287058174e-14
7.305199999999873398e+03,1.199381108607624978e-14
7.310099999999873035e+03,1.208207978741074880e-14
7.314999999999872671e+03,1.205826844125904615e-14
7.319899999999872307e+03,1.197745017587351256e-14
7.324799999999871943e+03,1.191087199716886563e-14
7.329699999999871579e+03,1.184429381846421870e-14
7.334599999999871216e+03,1.185562119118317987e-14
7.339499999999870852e+03,1.176444221498470982e-14
7.344399999999870488e+03,1.174972066155268675e-14
7.349299999999870124e+03,1.184756750283569050e-14
7.354199999999869760e+03,1.194541434411869425e-14
7.359099999999869397e+03,1.202724380119924950e-14
7.363999999999869033e+03,1.202431674622817154e-14
7.368899999999868669e+03,1.197607231447576500e-14
7.373799999999868305e+03,1.180525850679434926e-14
7.378699999999867941e+03,1.164256473479937328e-14
7.383599999999867578e+03,1.162750314893626991e-14
7.388499999999867214e+03,1.167026120316261064e-14
7.393399999999866850e+03,1.179999980902272370e-14
7.398299999999866486e+03,1.171065146603867582e-14
7.403199999999866122e+03,1.155688807813087167e-14
7.408099999999865759e+03,1.168541115926942456e-14
7.412999999999865395e+03,1.160385710064416854e-14
7.417899999999865031e+03,1.178162616999747131e-14
7.422799999999864667e+03,1.182994759165829302e-14
7.427699999999864303e+03,1.182618310751183592e-14
7.432599999999863940e+03,1.171242036362921243e-14
7.437499999999863576e+03,1.136446560460193275e-14
7.442399999999863212e+03,1.142813413798428509e-14
7.447299999999862848e+03,1.144995890439336260e-14
7.452199999999862484e+03,1.144855150730128471e-14
